xcood,ycood,zcood,scalar
23.543899,72.700182,17.616908,1171.680284
11.083141,45.289512,37.932980,1824.471499
40.442765,49.599406,39.699277,1534.373563
19.268137,12.284672,20.295294,1167.563693
44.046443,45.637369,56.671143,1607.184091
52.415928,12.653724,21.479539,1889.014561
58.529511,29.782589,24.359260,1859.537906
37.538505,75.458636,9.466566,1830.417016
12.996495,70.760221,1.131524,1553.434150
18.643671,30.049860,48.317347,1562.972471
15.698518,18.853824,24.227025,1757.052587
28.504152,4.163697,12.629566,1983.409708
21.555943,78.962889,1.042383,1922.823277
49.596485,46.143939,25.838909,1935.252990
33.489042,17.692129,62.682592,1069.971458
54.962360,47.843261,21.055808,1483.488362
53.131366,38.426828,5.535989,1944.299479
56.093039,18.215566,15.587327,1637.989100
28.658484,57.414768,16.274581,1944.232829
40.718588,63.125365,40.526247,1837.699361
43.896336,18.270543,28.184670,1858.601014
16.423728,41.093669,21.663121,1411.730660
28.455999,21.556205,60.007341,1039.275562
4.710759,27.386342,25.566219,1253.240211
46.245391,68.995952,4.633951,1240.521868
34.937750,54.064671,36.207623,1192.342434
24.936071,12.016241,18.551884,1266.906830
10.736792,66.740819,1.236045,1586.685787
49.532756,52.582131,33.800374,1509.010927
38.975999,63.377297,45.523827,1533.528841
11.245266,28.199919,43.764233,1223.754268
46.425732,20.661091,28.733136,1310.070645
26.107762,12.758264,24.913362,1854.456057
27.747179,49.910709,37.443613,1960.254460
33.305202,15.728855,27.328032,1053.727976
9.529980,51.307848,6.911536,1141.093998
26.538523,38.807774,54.968340,1118.748168
2.582643,35.800178,8.972354,1283.527147
53.914823,52.578217,25.205046,1099.272461
50.790216,63.900477,0.645142,1278.388466
9.993316,59.326683,24.794739,1277.794194
20.131935,30.651525,59.748774,1529.769654
5.957575,29.663345,18.791916,1644.853010
54.856107,44.596259,27.670099,1440.806287
33.115700,54.558994,32.912784,1842.671603
31.293127,67.570187,44.288861,1594.001682
20.072950,44.577232,41.435835,1311.381086
54.887937,23.690835,15.703084,1251.884033
43.445586,14.450819,37.678499,1349.432352
10.136904,47.098145,15.822911,1373.335907
43.725735,12.962130,29.358195,1396.231564
20.041876,46.263121,40.883846,1014.935250
16.660642,23.793247,28.153271,1497.335810
25.977738,15.877258,43.365770,1195.730277
19.554276,49.867968,16.869901,1484.444846
14.819198,25.607581,48.769303,1880.820275
30.465520,8.838544,36.142001,1750.323839
52.141931,54.496761,31.552153,1277.607545
19.554216,58.569712,4.712443,1061.621674
47.450557,17.147621,45.938664,1988.089459
35.112428,55.139325,26.643594,1608.200848
22.315897,9.400861,27.869476,1984.127635
13.449784,43.217107,5.057728,1583.174653
56.077944,56.156724,9.397998,1236.569010
34.708398,17.469067,35.591321,1577.509057
26.622294,13.940788,28.369537,1455.133492
28.132120,57.381804,1.692724,1751.263217
45.387411,57.684557,10.852965,1743.445015
50.462693,11.957622,23.427371,1538.797926
32.698831,12.565173,9.196805,1032.351200
34.151307,75.749903,32.097648,1014.881475
7.312871,42.319871,27.653154,1202.897439
11.029003,25.763657,23.968759,1132.900927
37.136790,33.229843,59.253424,1728.390647
12.687427,14.588810,24.011953,1225.598530
6.395510,35.659173,25.446869,1252.247184
43.239909,70.585871,18.095825,1803.318648
34.668825,61.198453,0.337612,1927.044167
12.858318,36.892547,36.811175,1982.630462
30.326370,75.364660,18.096942,1205.519557
14.992749,47.863042,20.644310,1630.217362
41.551359,55.670208,44.525786,1147.571846
10.487909,65.559612,11.753224,1308.794472
54.979113,16.243152,21.355106,1120.647963
24.812421,5.544334,22.999982,1228.456199
54.063669,25.152665,32.838406,1692.482691
45.449519,19.371863,48.782871,1916.107697
15.319072,63.364797,29.367987,1993.374655
50.750214,31.083889,13.437502,1046.234060
33.157720,78.643437,19.026973,1991.730948
5.390848,35.402152,27.098128,1658.507963
27.921138,15.325561,20.512795,1937.806399
18.928955,48.659653,26.489812,1367.973115
36.127391,79.140665,9.276468,1629.127504
31.503732,56.617212,18.609203,1717.686558
13.940907,35.898778,31.571046,1469.700969
38.952530,8.066392,19.902546,1751.418376
28.378488,51.202462,20.599090,1828.782536
37.334783,44.131810,60.483900,1317.051990
17.608406,65.607926,28.473053,1838.122996
41.135776,49.379461,15.358492,1189.223473
10.486600,36.522332,42.304875,1758.832067
33.169959,45.244906,58.701770,1531.399850
10.840048,24.565316,46.926205,1515.258357
12.189269,64.810441,10.984957,1149.059409
41.412286,16.041005,19.778595,1745.632971
57.802171,34.881438,23.197818,1949.327011
12.307256,28.017006,41.921454,1294.922658
25.243747,4.155717,21.680973,1925.365309
23.735118,45.128162,55.645219,1868.434440
28.041592,81.964543,10.218646,1122.146420
13.080773,42.596845,9.256269,1088.630470
42.021848,22.337017,40.377724,1787.558040
11.790664,53.840474,2.531646,1939.889927
19.521640,14.991644,46.517793,1664.813038
44.050507,56.022783,11.614763,1596.893367
38.544691,74.645556,18.602968,1469.354374
48.168651,36.474002,35.103808,1623.847035
28.207186,15.199493,27.769607,1925.135580
37.020742,74.805719,23.461241,1043.392940
27.501385,49.197247,53.558591,1793.138845
47.619692,37.716639,59.724876,1632.393141
34.367687,70.889919,31.403501,1702.787039
50.977215,16.332689,12.869201,1985.620472
24.912994,9.191377,32.281614,1806.656207
22.490774,16.906448,46.623238,1257.561137
11.288209,35.297013,13.150973,1651.688807
58.943243,51.856982,7.353012,1986.781270
34.890060,46.674751,44.700236,1118.498946
14.398341,25.906406,13.418055,1639.397009
40.621319,49.785073,26.681337,1655.790885
26.825214,13.226039,31.368972,1177.700441
29.334869,54.225277,2.486876,1263.742562
43.422406,24.768956,43.871133,1972.249905
47.284990,61.201802,25.389571,1439.687363
14.889264,54.449016,15.752721,1409.283559
50.620933,37.273567,14.564624,1728.158242
14.170197,38.839489,6.210669,1620.890501
20.405316,67.114794,33.109441,1479.618587
11.848358,13.268963,23.592519,1940.095896
20.470619,46.187847,20.716898,1770.198862
39.814251,15.101630,42.374107,1425.153823
40.744959,44.503195,58.274584,1418.450230
26.351717,13.258570,22.555136,1475.041294
28.811532,51.932748,0.031482,1243.118888
55.716592,54.352806,26.256403,1568.013860
39.182719,16.194836,47.725622,1990.191627
7.335140,47.966703,6.682907,1481.146662
26.149924,58.381935,18.221225,1201.413465
51.967088,15.695296,5.474744,1954.404837
41.067627,41.674372,62.098443,1612.732376
30.466369,72.153849,29.464970,1953.119978
24.919793,49.729250,12.618771,1163.884284
29.379066,27.322139,58.717745,1953.997677
10.122356,38.627538,7.480151,1800.408777
20.633514,71.240221,25.117817,1100.529364
8.902039,34.970659,42.842989,1423.787138
19.003117,73.654947,19.166534,1238.553217
14.808468,58.323950,31.589875,1573.891813
16.075487,44.862743,50.695157,1320.799070
44.623423,50.332291,6.831636,1928.690865
21.614627,47.457655,1.150157,1728.675178
45.965058,63.963064,27.836461,1527.920240
49.790464,21.234122,2.311911,1594.122789
50.176203,21.973296,40.149898,1411.669234
57.653387,49.567829,4.043108,1576.224584
25.164441,59.191033,5.380964,1110.177309
54.390700,44.609934,4.924245,1746.689091
52.381928,40.994491,45.171537,1177.839678
42.987729,12.552623,35.221985,1342.702241
22.041358,15.990180,38.475165,1363.292264
29.412898,55.587980,1.234625,1739.044385
9.477416,58.208765,15.800641,1671.735432
15.107986,21.886712,48.027297,1552.562967
45.315897,70.977395,4.339521,1000.268216
44.702561,39.406729,53.244570,1401.090037
43.550490,21.902104,43.796716,1845.054343
46.792735,39.708452,28.506698,1035.258787
23.115697,46.431416,23.915122,1228.324600
42.853332,22.541907,46.809177,1828.017152
19.075371,6.078588,8.651306,1809.020997
26.044476,58.237644,44.423621,1437.344016
34.770587,38.839767,54.972999,1131.266719
39.614790,43.905905,39.224795,1076.688409
53.411998,15.427088,20.497354,1136.523619
46.102819,19.512997,54.123645,1408.066530
56.961004,59.038410,6.662649,1151.799121
17.564178,24.492625,56.974243,1955.365464
16.337078,19.743610,30.109351,1424.254701
37.273942,14.628740,7.764513,1565.949419
10.340905,30.900382,43.178120,1330.230340
41.773215,10.035602,20.965708,1327.719331
34.515252,33.000860,61.818896,1588.066779
17.120229,21.037856,54.476457,1311.907226
54.762815,49.438043,9.210552,1259.168592
18.023753,38.898651,53.196519,1141.942413
21.685679,15.895831,14.437855,1475.999746
26.086217,14.800660,12.420438,1121.876251
28.772000,7.271058,30.779377,1970.881698
24.006921,16.380463,23.663095,1077.533960
5.333243,40.389417,0.342339,1506.584091
20.312592,70.342057,21.262618,1701.352370
38.508703,5.370222,15.261022,1048.439911
40.930154,49.281433,9.453585,1177.667930
39.856812,41.516345,57.817291,1125.935813
47.704704,42.529045,40.937034,1627.728179
27.480906,17.452850,45.129500,1313.124782
51.102733,26.203383,28.582650,1146.065334
21.035659,10.299413,19.436318,1287.064147
39.723649,16.991801,46.525384,1216.753401
13.656184,23.727662,38.253135,1480.724386
51.832796,17.993500,18.840570,1754.891894
31.141321,77.193241,6.682369,1436.743694
43.660437,58.300848,45.780047,1833.124464
35.091810,53.883785,1.949011,1642.408166
20.497976,49.410007,27.619116,1482.165962
33.864424,74.391909,30.779754,1384.762014
30.773549,55.122363,39.770643,1895.221765
44.544243,11.374400,31.588220,1544.201076
14.534242,67.462741,6.860940,1050.706212
19.312348,46.758201,33.149830,1939.919363
15.517916,22.535086,35.557377,1840.841071
9.267074,26.536226,32.105949,1161.228095
22.292119,14.418586,0.465545,1289.001340
39.754867,26.268307,63.775024,1338.883640
52.863704,24.589969,48.561225,1205.950042
27.435815,73.297401,29.890956,1503.975250
33.384981,7.480509,29.270331,1564.164198
27.749400,10.556852,33.972117,1068.722649
45.110384,19.944405,39.778540,1656.473601
45.424225,30.538643,56.736008,1618.108724
7.904979,34.196640,40.169256,1051.664402
51.330446,62.218533,1.002936,1232.574669
12.700218,49.670709,4.046005,1047.290670
23.286111,15.442796,56.626708,1561.308682
20.062374,17.993610,27.970542,1740.058110
37.716012,39.856441,53.906282,1312.250037
44.951311,41.777963,59.544392,1428.655976
32.646056,3.168274,18.461046,1086.966791
11.629699,29.113417,7.585420,1063.805620
31.024186,3.652961,6.054140,1034.537525
35.452268,12.331972,27.857021,1583.869172
46.256310,71.224143,23.508612,1761.670307
17.267442,26.491830,43.273173,1221.257876
13.126913,16.168282,23.387282,1836.100724
27.457665,11.588155,15.407109,1639.167443
8.234370,39.121243,25.000692,1605.976556
47.567246,48.498948,45.434292,1401.947717
26.084366,15.845991,21.796075,1893.789018
17.598087,24.648836,53.539934,1153.097685
19.169747,14.170664,10.386418,1669.916772
11.859160,39.587953,2.508297,1223.468544
20.388672,14.470271,22.245283,1822.508646
46.954721,20.065412,54.955340,1974.886590
24.450099,72.061412,22.406784,1314.756088
24.045301,64.869614,37.967285,1121.492275
35.655804,23.725574,65.016307,1105.139745
34.109928,33.155108,60.395595,1633.892859
44.669766,24.004161,37.690395,1164.866539
47.795316,31.483049,48.887481,1373.875022
43.138627,60.014566,44.691242,1107.057576
22.485517,44.165921,57.764476,1385.897511
24.961137,51.432440,13.150155,1511.568520
4.670628,30.302122,29.960107,1750.790299
25.611198,76.873945,23.635607,1528.260770
18.230975,43.719034,51.254665,1661.029540
24.278840,17.534266,30.805519,1253.264626
41.596632,55.590842,35.080745,1706.921480
38.184781,59.069178,9.689245,1899.549729
7.343378,29.508892,5.847955,1445.836342
10.436228,43.244227,34.728550,1046.672877
36.161423,29.450603,63.851554,1197.644023
26.425462,49.562004,27.534300,1492.942307
39.866163,17.324507,28.896602,1925.522167
45.800326,38.306180,56.463674,1706.837241
40.859630,58.876876,13.945348,1807.438631
52.393714,37.123242,17.975661,1212.827136
17.271659,46.160382,13.926806,1123.821358
19.267046,66.150215,25.379075,1521.561719
4.233024,36.889844,14.535185,1477.437987
26.717412,44.706945,42.176865,1906.518409
33.406727,78.834039,21.133581,1073.111209
16.203776,25.765428,59.527560,1263.598797
57.471230,25.144924,20.046301,1644.402648
47.839391,52.328483,19.965572,1565.550635
52.854944,31.976531,22.173057,1844.176002
21.328687,58.549751,20.010912,1459.978875
20.578069,54.583433,31.625474,1504.627953
22.441352,55.835716,5.000468,1498.083040
48.675931,24.829109,2.032573,1396.993766
13.143870,42.834483,26.414656,1183.725295
22.071195,53.776612,4.505283,1236.462014
24.162402,79.318507,7.030381,1923.494531
28.569940,4.441017,9.882803,1239.698964
46.287381,32.479220,47.287989,1140.285120
26.138305,11.218533,36.751269,1103.118825
46.729153,20.323943,26.090808,1719.951699
17.264929,68.786454,22.872814,1505.271222
51.778795,47.594637,22.971642,1049.727429
49.496621,42.109829,12.845288,1602.859817
26.857273,40.102784,59.779734,1484.391941
52.483590,57.604213,15.044664,1445.369171
12.161244,33.210050,43.586286,1844.066814
8.025300,34.124965,0.731654,1047.786796
57.277113,30.537634,10.880376,1863.355765
45.706694,60.922708,37.027232,1541.899466
7.665618,43.423361,4.511056,1475.164744
30.287631,63.022983,43.124217,1239.306479
30.977855,58.376044,7.909465,1959.203141
39.949916,61.311827,48.333044,1940.286366
40.552123,47.864489,26.598457,1459.414780
24.114371,51.166358,3.786722,1415.802329
55.108751,16.078154,11.421289,1878.068409
39.307278,29.608255,55.670880,1782.725048
41.239897,53.312933,44.524823,1337.202901
9.075742,32.421224,12.375686,1574.830071
23.116412,65.153142,40.980959,1264.965722
16.372259,47.821038,4.619442,1671.723996
29.901913,53.119380,32.175685,1411.445536
10.863764,18.030162,6.850294,1633.469872
43.772568,60.674781,44.641650,1299.431182
18.978353,71.133027,10.555106,1422.497845
38.483739,31.709146,58.825771,1307.661683
43.982031,11.228469,36.806658,1605.381536
17.936577,49.228064,0.257014,1153.306278
7.573168,56.242754,10.941992,1759.215885
58.069309,35.109690,25.730198,1234.638370
52.144983,19.228506,4.446741,1258.237415
13.240781,33.529860,6.384938,1523.554798
43.937133,53.642622,45.224144,1079.279646
51.453512,36.461883,49.207534,1361.841939
36.443871,20.086448,48.500968,1655.645634
45.948138,49.901509,38.831404,1123.895929
35.197083,13.759087,52.412038,1309.411181
47.656595,32.616856,55.421568,1140.058018
55.025604,53.124273,22.525796,1026.665844
44.150268,43.066840,31.282782,1064.868187
19.882909,72.475592,4.271527,1316.668439
18.107990,58.511609,35.985295,1209.698142
7.821606,55.243274,0.881060,1970.892389
12.159154,65.502136,3.162262,1193.288415
27.917231,40.089594,54.328804,1663.457571
19.169034,62.728807,38.358717,1228.594631
41.242853,17.418571,41.655701,1853.726630
49.783300,51.002457,25.626413,1240.533774
46.066119,41.818963,43.650144,1674.028402
46.949009,28.096346,37.111854,1042.214233
42.580177,15.773551,5.963881,1840.915520
46.186384,53.706719,44.177590,1544.583881
18.848813,36.808943,43.714055,1214.170172
52.729576,56.956042,21.737189,1810.035257
60.920922,37.441832,12.426505,1448.150154
8.954770,34.709195,44.775120,1551.822571
6.405713,40.589603,7.761515,1432.999994
57.431837,49.132508,15.164781,1133.283799
39.068117,13.540831,2.517948,1732.905223
26.315922,9.548116,7.147048,1480.409912
29.126728,40.202055,60.344221,1465.488283
44.465071,78.341663,0.876312,1542.137851
2.341979,33.648856,7.433066,1939.791648
12.055113,49.436242,19.491813,1689.465898
49.055796,20.192356,2.355178,1466.238810
39.538151,15.090060,11.218736,1202.325702
49.474882,27.438980,7.626251,1601.320885
42.162965,20.148375,37.980197,1708.286285
25.988662,37.054949,57.611428,1950.363508
3.304894,36.031406,10.632895,1124.463983
30.106820,10.310684,37.419925,1189.676246
36.734429,8.581273,29.642122,1197.574574
42.152780,27.269182,52.343579,1354.181446
7.150011,57.099053,12.455499,1900.292482
4.838750,39.365357,2.717153,1965.910783
31.369611,10.272426,5.216544,1266.671689
18.913689,38.620682,47.591209,1132.583798
15.009404,68.739045,0.115701,1802.995821
9.904461,55.583855,22.376892,1567.167526
17.446727,52.425088,43.687933,1770.010687
23.096094,59.041424,23.676976,1771.721839
11.194690,14.648747,12.342576,1654.171063
55.918497,25.133195,31.167475,1293.780252
44.113110,51.300140,42.855504,1657.072821
25.421863,39.435658,56.619343,1508.541804
41.789387,26.329742,60.282756,1473.930866
25.557818,30.243498,56.848537,1794.936993
18.886752,69.369453,24.727094,1698.972103
6.354998,21.956619,13.861581,1604.390534
24.848502,75.993600,2.641560,1284.758923
26.875298,14.856108,57.871286,1017.182362
50.174158,46.142254,39.956426,1992.919184
38.544491,18.571946,56.535268,1153.620300
32.359949,51.409628,16.123330,1305.467199
27.114100,52.952351,38.548484,1718.452437
20.079048,29.361924,64.827774,1584.712645
12.403211,45.676653,31.656122,1140.488871
41.254316,79.289652,9.184472,1787.392024
61.504220,38.104374,8.623263,1037.239909
51.136291,52.649197,31.010939,1643.744398
33.247992,13.608247,4.422971,1169.795989
31.871187,45.870784,59.325518,1353.845661
19.082507,67.846701,24.527317,1472.686422
43.623767,57.416378,1.515850,1988.526107
55.481093,35.768472,37.090172,1065.754090
39.030740,13.997843,22.650242,1074.384326
12.061143,52.024202,5.651335,1758.011899
41.537595,56.651454,49.191708,1064.251505
29.513486,81.128071,10.603049,1575.595777
53.581290,35.180503,21.202167,1845.414777
2.576313,40.626591,7.137339,1965.129494
54.863172,24.448745,15.256223,1792.371519
9.245608,33.249916,32.832052,1466.710401
33.103503,4.362889,19.127040,1546.955968
9.731536,22.497177,29.764704,1189.206903
55.996536,51.875835,24.523559,1110.896839
17.083967,26.899188,46.898587,1042.539944
20.486425,8.087497,5.670025,1585.649587
